"x","y","elevasi"
478689.014029255,9549380.52194756,51.1263580322266
417561.333209549,9516595.46327959,84.8522644042969
462100.893551343,9591817.5284676,24.8957252502441
457274.805420313,9571192.92733445,35.4455680847168
460854.915548495,9569656.25749569,50.9586563110352
418699.32645215,9517567.30312357,105.876777648926
423392.510262876,9509535.08834477,161.927658081055
477816.829427262,9556424.28423548,38.4172019958496
435262.527370005,9529337.36345609,71.517448425293
464825.43211757,9549521.72944625,49.7516021728516
477102.468705629,9546955.07549936,49.6306457519531
458097.150902193,9563360.06431852,42.0687637329102
431873.467202259,9520059.20015939,89.2337265014648
420119.741375396,9528681.16390333,113.931884765625
427686.981112691,9554937.45233744,47.9470634460449
449873.696083398,9565976.55620613,39.236198425293
471545.406812928,9556208.31982571,37.015064239502
419820.706654713,9530674.68153199,124.207344055176
472268.07405458,9541713.78540068,58.2687911987305
457067.142419839,9561001.06845794,51.1058158874512
452614.847689663,9554763.01954493,58.1854972839355
414595.905562772,9522974.7196913,129.443908691406
469302.646407803,9541838.38025247,70.9868927001953
479635.957311419,9550153.01002866,39.0982704162598
471238.065572226,9540941.29731957,60.541431427002
462914.932513204,9577788.14815593,32.038875579834
459409.581065192,9564780.44562894,36.7830848693848
440628.539302269,9557703.4580472,48.6943206787109
446916.57495664,9568476.75956541,40.1316375732422
461112.417669084,9534238.09429321,60.8813896179199
475972.781983047,9576891.06522303,25.6674041748047
456801.333779231,9587946.78173863,22.4669380187988
421614.914978813,9530317.50962352,115.551734924316
434323.89060786,9530824.19535414,83.800666809082
407884.237387432,9511902.39052879,117.185104370117
453403.967091466,9532992.1457753,57.909423828125
414629.131642848,9530832.50167759,84.7494201660156
478174.009788078,9546456.69609219,53.967887878418
449225.787521917,9560461.15743351,44.524055480957
472292.993614637,9557196.77231658,37.563533782959
464077.845315861,9558401.18921723,42.0219879150391
465066.32119812,9559032.46979964,40.3733100891113
447373.433557684,9542677.3189212,71.8984603881836
422470.486540769,9524062.8480636,97.6653289794922
463014.610753431,9582232.03120314,25.9275531768799
474436.075779535,9574374.24921685,36.2793884277344
440761.443622572,9531546.84549453,72.9019241333008
425809.707588401,9529229.38125121,123.57511138916
426432.696589824,9512633.34699264,121.789123535156
466478.429601348,9581310.02929989,26.2529449462891
439108.446138794,9547087.9766746,55.3572425842285
452839.123730176,9580030.85548817,35.6426658630371
453329.208411296,9581052.53327285,39.1091117858887
438502.070177409,9531629.90872905,65.8798904418945
467084.805562734,9535824.60207268,65.8762588500977
420352.323935928,9529461.95830789,122.457244873047
461519.437150014,9594242.9749158,25.1074199676514
414089.207841614,9520474.51633202,141.487426757812
448893.526721158,9559397.94803156,41.8269920349121
439357.641739364,9531413.94431928,73.2306289672852
464094.458355899,9571749.45100578,32.185962677002
467101.418602772,9563742.15519734,49.8155899047852
442206.778105876,9546340.40756385,53.9916687011719
464376.880036545,9581509.38106275,25.9643898010254
477659.005546901,9550335.74914462,60.730094909668
434523.247088315,9529071.56110561,65.8093109130859
469526.922448315,9571010.18821849,47.5808334350586
464194.136596127,9569996.81675726,34.2557525634766
470307.7353301,9553799.48602441,41.2406959533691
481986.702476792,9563791.99313806,29.2669067382812
445712.129553887,9541124.03643553,77.2086181640625
478315.220628401,9582531.05884744,23.7218952178955
466486.736121367,9588187.66511876,25.1744213104248
457764.890101433,9589674.4970168,15.741283416748
465539.792839203,9546979.99446972,48.0796203613281
459085.626784452,9575096.89935724,32.1091194152832
441558.869544395,9555884.37321105,41.4879302978516
410342.967313052,9515881.11946266,168.312759399414
431499.673801405,9523240.52204178,101.190063476562
421374.025898263,9531347.49373166,109.287757873535
462973.078153336,9586966.6355712,25.8533306121826
474037.362818624,9553018.69161986,50.4167366027832
439532.078659763,9551249.44472443,50.8860206604004
482144.526357152,9553251.26867653,43.6136665344238
469717.972408752,9549114.71959707,40.7846527099609
464468.251756754,9572023.55967973,35.5060920715332
457175.127180085,9562894.91020517,43.2558898925781
470257.896209986,9556980.80790681,36.4561653137207
459044.094184357,9588985.07217022,26.5022239685059
457673.518381224,9585363.51514482,43.298770904541
443602.273469065,9561424.69095403,42.8413429260254
446733.831516222,9528423.66787629,63.9475746154785
430477.97183907,9517816.49282714,109.645095825195
444856.557991932,9559638.83141169,45.1685981750488
447132.544477133,9561424.69095403,41.9509544372559
433759.047246568,9533199.80386162,83.4242324829101
425734.94890823,9533822.77812058,92.1028289794922
425585.431547888,9521894.89764244,81.0105667114258
433069.606084993,9551166.3814899,72.9340744018555
427080.605151305,9541273.55025768,81.6339645385742
481164.356994912,9554032.06308109,42.8466529846191
453636.549651998,9537768.28176062,55.590015411377
444648.894991457,9561582.51109963,42.5563278198242
469817.65064898,9571691.30674162,36.7633247375488
432828.717004442,9532925.69518768,91.5184173583984
416747.294247689,9519419.61325352,135.16862487793
426499.148749976,9524071.15438706,88.720100402832
467010.046882563,9563600.94769865,54.0128135681152
439050.300498662,9543939.88008601,58.781421661377
461976.295751058,9563775.38049115,55.4051628112793
459741.841865952,9565768.89811981,35.319953918457
467101.418602772,9545410.09933715,43.4664573669434
461768.632750584,9546456.69609219,47.9261360168457
435370.512130252,9532992.1457753,89.5546798706055
460863.222068515,9565453.25782861,38.6354598999023
414238.725201955,9526106.20363298,105.533103942871
429738.69155738,9546647.7415316,58.6325378417969
428027.548433469,9530350.73491733,83.1188735961914
472035.491494048,9545393.48669024,64.7746963500977
444640.588471438,9543532.87023683,51.4373054504394
479619.344271381,9585064.48750053,30.5857410430908
448984.898441367,9542710.54421501,74.8865203857422
437787.709455776,9544787.12507819,63.8337478637695
456469.072978472,9554048.675728,77.3773498535156
459550.791905515,9564946.57209799,36.822193145752
432047.904122658,9529810.8238929,74.3151473999023
470764.593931144,9577156.86757352,27.8086490631104
449508.209202563,9573734.66231099,44.5798835754394
425784.788028344,9543333.51847396,77.6222076416016
428401.341834324,9547378.69799545,70.5864028930664
463554.534554665,9534346.0764981,82.5757904052734
443203.560508154,9530857.42064795,69.6040573120117
474294.864939212,9556764.84349704,36.7707214355469
454375.829933688,9533880.92238474,56.6273078918457
476886.499185135,9546564.67829708,48.8598899841309
430245.389278538,9534736.47370038,86.8673934936523
456801.333779231,9555444.13806806,67.9937973022461
464609.462597076,9564606.01283643,53.6984977722168
430768.700039734,9528681.16390333,83.2911071777344
463064.449873545,9586850.34704287,25.6599769592285
446742.138036241,9529511.79624861,65.1684875488281
470050.233209511,9530907.25858866,79.9093246459961
416556.244287252,9524810.41717435,118.05778503418
483872.282521101,9554015.45043418,34.219295501709
473314.695576972,9564929.95945109,34.5018424987793
461519.437150014,9551697.98619087,42.447582244873
468986.998647081,9534861.06855217,91.1634521484375
414595.905562772,9530840.80800104,84.9520568847656
430178.937118386,9533457.29988865,85.2411041259766
451759.276127708,9532227.96401765,58.8708457946777
466785.77084205,9575246.41317939,27.584774017334
448087.794279317,9541140.64908244,74.7224578857422
473937.684578396,9538482.62557756,78.6872634887695
458570.622543275,9542112.48892641,51.7079925537109
470407.413570328,9566965.00869701,51.7726745605469
467757.633684271,9567903.62324717,45.0810699462891
459492.646265382,9581002.69533214,26.7359008789062
467583.196763873,9578419.42873834,25.7722969055176
448262.231199715,9548408.68210358,67.0733795166016
471346.050332473,9570877.28704325,45.4988136291504
465365.355918804,9577239.93080805,26.9286651611328
478448.124948704,9589142.89231582,26.4495220184326
449998.293883683,9566898.55810938,39.7956504821777
457939.327021832,9536771.5229463,54.0394821166992
427412.865952064,9536738.29765249,85.5083465576172
439291.189579212,9562213.79168204,42.3202857971191
482352.189357627,9553741.34176024,31.5714244842529
446833.50975645,9543474.72597266,59.5565032958984
420892.247737162,9520117.34442355,104.988204956055
474984.306100788,9567895.31692371,38.779167175293
470988.869971656,9563667.39828627,41.7879333496094
480250.639792824,9588179.35879531,25.5573348999023
460364.830867375,9533581.89474045,65.0019760131836
473439.293377257,9587406.8707142,43.2390251159668
465847.134079905,9533149.9659209,84.8093414306641
471827.828493574,9534063.6615007,86.6266326904297
460937.980748685,9544197.37611304,50.0235824584961
414720.503363056,9525126.05746556,104.669128417969
475208.5821413,9568136.20030384,30.6323261260986
427487.624632235,9551390.65222312,60.6055374145508
457058.83589982,9592216.23199334,13.525728225708
482659.530598329,9588403.62952853,15.173547744751
447099.318397057,9540476.14320622,79.4786834716797
451011.689325999,9554663.3436635,60.3727874755859
467475.212003626,9531297.65579094,80.7383728027344
429913.128477779,9527900.36949877,83.6428146362305
410035.626072349,9515158.46932227,162.587844848633
423915.821024072,9524561.22747077,89.519401550293
448062.87471926,9533257.94812579,62.8476943969727
486588.514567309,9558326.43230616,38.0487022399902
480449.99627328,9546872.01226483,56.2173080444336
419895.465334884,9510000.24245811,118.038047790527
478340.140188458,9591028.42773959,30.0572242736816
426715.11827047,9533365.93033067,96.9655303955078
461245.321989388,9539064.06821925,50.7586975097656
420792.569496934,9518746.80105385,96.6722259521485
471902.587173745,9553500.45838011,36.7784729003906
470482.172250498,9582522.75252399,27.2053775787354
456635.203378851,9538399.56234303,53.1945991516113
456842.866379326,9547303.94108437,50.4058418273926
463720.664955045,9553201.43073582,40.7625885009766
468488.607445942,9530467.02344567,93.2820129394531
430469.665319051,9528323.99199486,75.4879531860352
474294.864939212,9558824.81171332,36.4963836669922
468031.748844898,9559755.11994003,38.1778984069824
459476.033225344,9542253.69642511,52.3655776977539
478938.209629824,9581534.30003311,23.0160274505615
424156.710104623,9545941.70403812,63.8584060668945
477974.653307622,9564738.91401167,39.4919204711914
430162.324078348,9549903.82032508,70.6096038818359
449890.309123436,9539969.4574756,64.8625106811523
445280.1905129,9528407.05522939,67.0740509033203
453055.093250669,9559912.94008563,40.194019317627
473696.795497845,9570138.02425595,33.2444686889648
434174.373247518,9556307.99570714,49.9886703491211
462931.545553242,9562911.52285207,61.6425323486328
460207.006987015,9577896.13036081,29.6574993133545
455397.531896023,9545908.47874431,58.9635353088379
440470.715421908,9562604.18888432,41.9883270263672
433061.299564974,9542793.60744953,64.9445495605469
452747.752009967,9553276.18764689,48.624454498291
453570.097491846,9543333.51847396,60.9875831604004
435154.542609758,9554397.54131301,64.9870758056641
441317.980463844,9549903.82032508,62.2379570007324
443959.453829881,9548624.64651336,56.2897109985352
428368.115754248,9533457.29988865,103.957458496094
471869.361093669,9579191.91681944,35.1897277832031
466694.399121842,9557105.40275861,37.6924362182617
465805.60147981,9552154.83398077,45.5625610351562
449217.481001898,9544355.19625865,82.9902191162109
445014.381872292,9546016.4609492,52.2563972473144
478248.768468249,9573967.23936766,24.5231876373291
463297.032434077,9545443.32463096,47.0059280395508
465290.597238633,9534354.38282155,81.608642578125
446800.283676374,9548608.03386645,63.0231399536133
438593.441897618,9529603.16580658,74.7718200683594
437837.54857589,9546182.58741825,60.3419342041016
437654.805135472,9557695.15172375,44.6977958679199
432870.249604537,9556881.13202538,43.9803657531738
473048.886936364,9540459.53055931,64.6976852416992
435802.451171239,9522758.75528152,89.6571578979492
457889.487901718,9570337.37601882,36.2228736877441
466686.092601822,9584325.22471323,23.8976650238037
440861.1218628,9526862.07906718,72.9472808837891
440661.765382344,9548632.95283681,52.0078277587891
456037.133937485,9565818.73606053,46.394401550293
423076.862502155,9504792.17765325,151.06184387207
464775.592997456,9563252.08211363,45.8948860168457
426864.635630812,9534636.79781894,82.5926666259766
470772.900451163,9569631.33852534,46.1986999511719
451202.739286436,9532601.74857302,60.4468879699707
465024.788598026,9583112.50148913,27.0072402954102
434240.82540767,9542046.03833879,74.1391906738281
446418.183755501,9536289.75618604,72.9181213378906
415343.49236448,9518921.23384636,156.44548034668
464808.819077532,9551606.61663289,42.1219215393066
431466.447721329,9520449.59736166,85.9275817871094
422952.26470187,9523539.54968608,104.064147949219
441990.808585382,9525059.60687793,67.1210403442383
463297.032434077,9574050.30260219,31.2132892608643
435395.431690308,9526189.26686751,72.7867889404297
451335.643606739,9556731.61820323,53.2335510253906
472583.721815301,9552586.76280031,43.3734741210938
432712.425724177,9532161.51343003,76.6903381347656
425253.170747129,9549114.71959707,63.8813323974609
471038.70909177,9569780.85234749,44.0125694274902
435561.562090688,9532311.02725218,81.7638778686523
465207.532038443,9570877.28704325,32.7480316162109
426042.290148932,9513754.70065876,111.896926879883
470939.030851542,9555419.2190977,37.1601524353027
476562.544904395,9561258.56448497,33.8049240112305
462159.039191476,9559024.16347619,58.8334465026855
469676.439808657,9561840.00712666,51.421947479248
441243.221783673,9562670.63947194,42.5273056030273
466303.992680949,9576832.92095886,25.635046005249
470108.378849644,9539628.89821404,68.9182891845703
447423.272677798,9559148.75832798,44.6495742797852
424314.533984983,9515964.18269718,103.734214782715
456369.394738244,9536239.91824532,55.5585632324219
470357.574450214,9569307.39191068,43.8672409057617
478589.335789027,9554439.07293027,49.113597869873
428069.081033564,9550452.03767296,54.2203178405762
468339.0900856,9539014.23027854,74.6849822998047
454924.060254941,9571060.02615921,38.537052154541
464908.49731776,9531189.67358606,82.7463073730469
423027.023382041,9531895.71107954,107.043563842773
464999.869037969,9590488.51671517,19.0918388366699
426449.309629862,9514485.6571226,127.405029296875
470939.030851542,9574191.51010089,35.8762435913086
451510.080527138,9569498.43735009,36.1052322387695
458088.844382174,9555809.61629998,71.6125640869141
424439.131785268,9511628.28185485,121.558006286621
443652.112589179,9549638.01797459,56.6119232177734
438070.131136422,9536713.37868213,75.141731262207
461145.64374916,9587689.28571159,32.6973152160645
429472.882916773,9534902.60016943,86.444465637207
449383.611402278,9541090.81114172,63.1454887390137
469726.278928771,9573568.53584193,31.7187232971191
464725.753877342,9585803.75028782,25.1267223358154
448162.552959487,9558085.54892603,43.1229934692383
418184.322210973,9514510.57609295,98.5801467895508
438734.65273794,9536663.54074141,77.451530456543
490401.207256023,9560278.41831755,29.6502323150635
473414.3738172,9545592.8384531,58.2327499389648
457283.111940332,9593445.56786434,14.4776935577393
431258.784720854,9539828.2499769,75.7891082763672
477276.905626028,9566400.17870222,39.8139038085938
461270.241549445,9558093.85524948,62.2674102783203
447714.000878462,9551033.48031465,63.4594955444336
440420.876301794,9542328.45333618,61.0307807922363
479187.405230394,9561798.47550941,33.2365989685059
418524.889531751,9507641.24659754,118.411582946777
417943.433130422,9511644.89450176,106.531578063965
414820.181603284,9530957.09652938,87.6779174804688
472243.154494523,9571990.33438591,38.135814666748
477609.166426787,9572563.47070415,24.9583759307861
455463.984056175,9569315.69823413,34.8221969604492
457681.824901243,9541090.81114172,51.4491539001465
431707.336801879,9548109.65445929,61.1271820068359
451950.326088144,9574565.29465626,36.5362434387207
467142.951202867,9541996.20039807,74.7870025634766
454608.412494219,9571583.32453673,33.7628746032715
433734.127686512,9544978.1705176,53.9763717651367
428692.070034988,9519594.04604603,84.278938293457
449666.033082924,9556798.06879085,40.2556915283203
462117.506591381,9556972.50158336,53.3161964416504
454159.860413194,9531779.4225512,57.9449272155762
472600.334855339,9554007.14411073,41.6276054382324
458803.205103806,9569199.40970579,37.6512794494629
457200.046740142,9569847.3029351,33.2714157104492
471188.226452112,9567712.57780775,47.185604095459
417112.781128524,9518057.37620728,139.408081054688
474029.056298605,9544122.61920197,43.9208831787109
452099.843448486,9572355.81261783,35.1786079406738
460564.187347831,9583270.32163474,25.1245174407959
422727.988661357,9524611.06541148,90.1512985229492
423475.575463066,9528689.47022678,106.518493652344
440138.454621148,9530084.93256684,71.9767150878906
466802.383882088,9588669.43187902,23.3494434356689
443627.193029122,9541356.61349221,68.5582275390625
446517.861995728,9535284.69104826,67.5619049072266
478248.768468249,9556665.16761561,37.822624206543
422428.953940674,9531339.18740821,118.783897399902
475823.264622705,9561823.39447976,32.9650459289551
458080.537862155,9594309.42550343,14.3394632339478
445695.516513849,9535641.86295672,65.990234375
463305.338954096,9583918.21486405,28.7829055786133
418416.904771504,9531006.9344701,87.4521713256836
477285.212146046,9562031.05256608,34.722095489502
460713.704708173,9578743.37535299,29.2524490356445
462931.545553242,9568210.95721492,46.1754722595215
459467.726705325,9595007.15667346,37.1387786865234
462624.204312539,9557337.97981528,55.7473793029785
484378.980242259,9556266.46408988,38.4644508361816
458786.592063768,9564456.49901428,43.7901306152344
431100.960840494,9553841.01764168,57.1141967773438
439490.546059668,9539097.29351306,57.6715393066406
429730.385037361,9516171.8407835,99.9650344848633
467500.131563683,9532518.6853385,76.2015533447266
419505.058893991,9516570.54430923,87.9231033325195
470316.041850119,9542768.68847918,60.1009483337402
481347.10043533,9587323.80747967,18.3034172058105
421457.091098453,9518564.06193789,94.0065460205078
442696.862786996,9541223.71231696,57.2775192260742
476919.725265211,9565395.11356444,49.6167526245117
451244.271886531,9541506.12731436,66.3514556884766
455322.773215852,9549530.0357697,55.5034713745117
418857.150332511,9512575.20272846,103.91535949707
479777.168151742,9550601.55149511,52.3200645446777
458844.737703901,9553965.61249347,60.0078659057617
473256.549936839,9542486.27348178,65.1060409545898
458338.039982743,9569348.92352794,36.4657783508301
425419.301147508,9525126.05746556,89.9321823120117
467956.990164727,9560909.69889996,63.3424987792969
483432.036960095,9563393.28961233,29.1618118286133
427279.961631761,9529378.89507336,91.9290084838867
445296.803552938,9531231.20520332,64.7768936157227
447207.303157304,9533606.8137108,65.0304870605469
434730.91008879,9533440.68724175,97.3887329101562
415119.216323968,9524204.0555623,118.901954650879
426191.807509274,9525757.33804796,86.078483581543
458761.672503711,9539354.7895401,53.440803527832
449350.385322202,9547187.65255603,71.434814453125
457208.353260161,9575030.44876962,31.0344753265381
443893.00166973,9551216.21943061,50.1430015563965
469394.018128011,9566184.21429245,53.2373313903809
427819.885432995,9539437.85277463,82.3351974487305
